#-------------- Creating on pcbutt163 @ 2019-02-05 10:53:33.343127
#--------------------------------------------------------------------------------
# 	 INIT TRANSFER TEST .....						       
#
# VDS       : 50.0 	 Current compliance 0.001
# VGS       : 0.0 	 Current compliance 0.001
# VGS_STOP  : 50.0
# VGS_STEP  : 1.0
# NPLC      : 1.0
# DELETE    : 0.0
# SWEEP     : True
# Number of Pts.: 50
# pozycja poczatkowa szhuttera: 0 keep open 0 before measurmeents
# TIME START:     2019-02-05 10:53:33.343347
# :: --------------------------- transfer ------------------------------------------
# ::   VGS          IDS           IGS           VDS         IDS_Time       delta    
# :: -------------------------------------------------------------------------------
#------ comments: init_log
0.0 +1.457951E-08 +5.381084E-09
1.0 +1.269401E-08 +5.926020E-09
2.0 +1.072470E-08 +5.632589E-09
3.0 +1.160461E-08 +6.303297E-09
4.0 +1.131132E-08 +6.722485E-09
5.0 +1.038952E-08 +7.602774E-09
6.0 +1.093421E-08 +6.303290E-09
7.0 +1.068280E-08 +7.099747E-09
8.0 +1.076660E-08 +6.806313E-09
9.0 +1.013811E-08 +6.554794E-09
10.0 +1.034763E-08 +8.608824E-09
11.0 +1.110180E-08 +7.812379E-09
12.0 +9.551515E-09 +1.032748E-08
13.0 +1.089231E-08 +7.435098E-09
14.0 +9.886699E-09 +7.644696E-09
15.0 +9.970497E-09 +8.441138E-09
16.0 +9.886699E-09 +8.105792E-09
17.0 +1.139511E-08 +9.237590E-09
18.0 +1.005428E-08 +9.069922E-09
19.0 +1.097611E-08 +9.740635E-09
20.0 +1.080850E-08 +8.944159E-09
21.0 +9.719118E-09 +9.405264E-09
22.0 +1.001241E-08 +6.554800E-09
23.0 +1.030570E-08 -1.409740E-09
24.0 +1.043141E-08 +9.028000E-09
25.0 +1.034761E-08 +9.782532E-09
26.0 +1.164653E-08 +1.062090E-08
27.0 +1.269400E-08 +1.229765E-08
28.0 +1.474712E-08 +1.280068E-08
29.0 +1.738681E-08 +1.498047E-08
30.0 +2.207961E-08 +1.535771E-08
31.0 +2.601822E-08 +1.602840E-08
32.0 +3.678626E-08 +1.866930E-08
33.0 +4.596156E-08 +2.042987E-08
34.0 +6.192407E-08 +2.244197E-08
35.0 +8.391967E-08 +2.105864E-08
36.0 +1.153419E-07 +2.332226E-08
37.0 +1.588723E-07 +2.307072E-08
38.0 +2.183651E-07 +2.332225E-08
39.0 +3.004821E-07 +2.432830E-08
40.0 +4.047620E-07 +2.508284E-08
41.0 +5.532009E-07 +2.453789E-08
42.0 +7.429914E-07 +2.608888E-08
43.0 +9.898448E-07 +2.826864E-08
44.0 +1.309766E-06 +3.011309E-08
45.0 +1.388866E-06 +3.103527E-08
46.0 +2.221893E-06 +2.596313E-08
47.0 +2.870657E-06 +2.906512E-08
48.0 +3.696307E-06 +3.174791E-08
49.0 +4.709864E-06 +3.183174E-08
50.0 +5.983177E-06 +3.459837E-08
50.0 +5.619351E-06 +7.393169E-09
49.0 +3.879859E-06 -1.503421E-08
48.0 +2.642784E-06 -1.084187E-08
47.0 +1.806237E-06 -8.745700E-09
46.0 +1.241684E-06 -1.067418E-08
45.0 +8.373423E-07 -8.200697E-09
44.0 +5.609521E-07 -7.110689E-09
43.0 +3.656729E-07 -6.398059E-09
42.0 +2.404026E-07 -4.721314E-09
41.0 +1.546827E-07 -3.002649E-09
40.0 +1.053707E-07 -2.667296E-09
39.0 +6.850182E-08 +8.119470E-10
38.0 +4.529122E-08 +9.933165E-11
37.0 +3.247083E-08 +7.700320E-10
36.0 +2.224722E-08 -3.296078E-09
35.0 +1.851812E-08 -4.637477E-09
34.0 +1.240072E-08 -4.553639E-09
33.0 +1.177222E-08 -1.745093E-09
32.0 +1.147892E-08 -2.457708E-09
31.0 +1.093421E-08 -6.649570E-09
30.0 +1.030571E-08 -4.302125E-09
29.0 +3.355913E-07 -4.176371E-09
28.0 +3.338735E-07 -2.625384E-09
27.0 +9.467694E-09 +1.650321E-09
26.0 +1.009619E-08 +1.105372E-09
25.0 +1.055710E-08 +1.608401E-09
24.0 +9.677215E-09 +2.907884E-09
23.0 +1.026379E-08 +2.740208E-09
22.0 +1.085041E-08 +3.117478E-09
21.0 +1.059901E-08 +3.578581E-09
20.0 +1.089231E-08 +3.872006E-09
19.0 +1.001241E-08 +4.249276E-09
18.0 +8.462090E-09 +3.620494E-09
17.0 +9.928586E-09 +4.668461E-09
16.0 +1.001244E-08 +4.584626E-09
15.0 +9.551504E-09 +4.081604E-09
14.0 +8.964905E-09 +3.578578E-09
13.0 +1.030571E-08 +4.752299E-09
12.0 +1.181410E-08 +4.123520E-09
11.0 +1.177220E-08 +4.500793E-09
10.0 +1.105990E-08 +3.620499E-09
9.0 +1.022193E-08 +4.165438E-09
8.0 +1.122750E-08 +3.997776E-09
7.0 +9.886710E-09 +4.249276E-09
6.0 +1.085042E-08 +3.704336E-09
5.0 +1.135320E-08 +4.375043E-09
4.0 +1.013810E-08 +4.710389E-09
3.0 +1.118561E-08 +3.746257E-09
2.0 +9.928597E-09 +3.872006E-09
1.0 +1.227501E-08 +3.788167E-09
0.0 +9.928607E-09 +3.788173E-09
#
#----------------------- FOOTER ------------------------------------
# DEV_1 VDS:  KEITHLEY INSTRUMENTS INC.,MODEL 2400,4033786,C32   Oct  4 2010 14:20:11/A02  /T/K
# DEV_1 VDS: Serial<id=0xb38d25cc, open=True>(port='/dev/ttyUSB0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=1, xonxoff=0, rtscts=1, dsrdtr=False)
# DEV_2 VGS:  KEITHLEY INSTRUMENTS INC.,MODEL 2400,1322544,C32   Oct  4 2010 14:20:11/A02  /R/J
# DEV_1 VDS: Serial<id=0xb38c480c, open=True>(port='/dev/ttyUSB5', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=1, xonxoff=0, rtscts=1, dsrdtr=False)
#
# ======= ERROR'S @ VDS
## :STAT:MEAS?   	 64 
## :SYST:ERR:ALL? 	 0,"No error" 
## *ESR?   	 0 
## *OPC?   	 1 
## :STAT:OPER?   	 1088 
## :STAT:MEAS?   	 0 
## :STAT:QUES?   	 0 
#
# ======= ERROR'S @ VGS
## :STAT:MEAS?   	 64 
## :SYST:ERR:ALL? 	 0,"No error" 
## *ESR?   	 0 
## *OPC?   	 1 
## :STAT:OPER?   	 1088 
## :STAT:MEAS?   	 0 
## :STAT:QUES?   	 0 
#
#
# ----* zajaczkowksi@mpip-mainz.mpg.de *-------------------------------
# ----- End of file 2019-02-05 10:53:49.301530 created by:/home/mar345/ele/ele/bin/K2400.pyc
