#-------------- Creating on pcbutt163 @ 2019-02-04 20:21:12.881731
#--------------------------------------------------------------------------------
# 	 INIT TRANSFER TEST .....						       
#
# VDS       : 50.0 	 Current compliance 0.001
# VGS       : 0.0 	 Current compliance 0.001
# VGS_STOP  : 50.0
# VGS_STEP  : 1.0
# NPLC      : 1.0
# DELETE    : 0.0
# SWEEP     : True
# Number of Pts.: 50
# pozycja poczatkowa szhuttera: 0 keep open 0 before measurmeents
# TIME START:     2019-02-04 20:21:12.881996
# :: --------------------------- transfer ------------------------------------------
# ::   VGS          IDS           IGS           VDS         IDS_Time       delta    
# :: -------------------------------------------------------------------------------
#------ comments: init_log
0.0 +1.319682E-08 +4.836080E-09
1.0 +1.143703E-08 +6.051721E-09
2.0 +1.147892E-08 +6.177485E-09
3.0 +1.072474E-08 +6.261322E-09
4.0 +1.118562E-08 +6.051724E-09
5.0 +1.110182E-08 +6.890089E-09
6.0 +1.051522E-08 +6.345150E-09
7.0 +9.551522E-09 +6.596662E-09
8.0 +9.635331E-09 +6.722422E-09
9.0 +1.097612E-08 +7.141607E-09
10.0 +9.593425E-09 +9.489042E-09
11.0 +1.072473E-08 +7.351196E-09
12.0 +1.064091E-08 +7.183524E-09
13.0 +1.076663E-08 +6.806258E-09
14.0 +1.080853E-08 +6.932019E-09
15.0 +1.030572E-08 +7.099684E-09
16.0 +1.093422E-08 +6.596664E-09
17.0 +1.101802E-08 +7.225446E-09
18.0 +1.105992E-08 +7.393116E-09
19.0 +1.160463E-08 +7.812301E-09
20.0 +1.101803E-08 +7.351192E-09
21.0 +1.026382E-08 +7.476968E-09
22.0 +1.131132E-08 +7.141609E-09
23.0 +9.844822E-09 +6.428992E-09
24.0 +9.761010E-09 +6.387070E-09
25.0 +1.064092E-08 +7.896136E-09
26.0 +1.135321E-08 +6.973925E-09
27.0 +1.252643E-08 +1.108195E-08
28.0 +1.252642E-08 +7.351192E-09
29.0 +1.365772E-08 +7.225442E-09
30.0 +1.554323E-08 +8.482994E-09
31.0 +1.918853E-08 +7.141601E-09
32.0 +2.430033E-08 +7.896139E-09
33.0 +3.205183E-08 +7.812285E-09
34.0 +4.705085E-08 +7.728461E-09
35.0 +5.103101E-08 +7.225449E-09
36.0 +6.850178E-08 +7.267359E-09
37.0 +9.074876E-08 +8.860255E-09
38.0 +1.280365E-07 +8.105729E-09
39.0 +1.716925E-07 +8.147650E-09
40.0 +2.378468E-07 +1.020164E-08
41.0 +3.332451E-07 +1.393239E-08
42.0 +4.663073E-07 +1.896262E-08
43.0 +6.657759E-07 +2.277720E-08
44.0 +9.170705E-07 +2.566957E-08
45.0 +1.287894E-06 +1.913026E-08
46.0 +1.802004E-06 +3.082552E-08
47.0 +2.435186E-06 +3.145433E-08
48.0 +3.315763E-06 +3.573000E-08
49.0 +4.538798E-06 +3.669413E-08
50.0 +6.050924E-06 +3.782594E-08
50.0 +5.777756E-06 +8.399159E-09
49.0 +3.974583E-06 -7.949152E-09
48.0 +2.779780E-06 -1.084185E-08
47.0 +1.913365E-06 -6.691490E-09
46.0 +1.273985E-06 -5.433936E-09
45.0 +8.460564E-07 -4.176381E-09
44.0 +5.678223E-07 -2.373889E-09
43.0 +3.812998E-07 -1.409764E-09
42.0 +2.461841E-07 -7.809846E-10
41.0 +1.575316E-07 +2.195229E-09
40.0 +1.047421E-07 -1.325922E-09
39.0 +7.080610E-08 -3.463768E-09
38.0 +4.675758E-08 -4.805158E-09
37.0 +3.234513E-08 -4.847078E-09
36.0 +2.270812E-08 -1.870864E-09
35.0 +1.763823E-08 -4.805159E-09
34.0 +1.428623E-08 -3.212259E-09
33.0 +1.286164E-08 -1.116331E-09
32.0 +1.160462E-08 +1.859876E-09
31.0 +1.110184E-08 +2.530571E-09
30.0 +1.110184E-08 +3.536619E-09
29.0 +9.802910E-09 +3.788123E-09
28.0 +3.350879E-07 +5.674460E-09
27.0 +1.177223E-08 +4.542661E-09
26.0 +1.336442E-08 +3.746201E-09
25.0 +1.147894E-08 +6.135562E-09
24.0 +1.114373E-08 +4.626497E-09
23.0 +1.043144E-08 +5.129521E-09
22.0 +1.043143E-08 +4.752244E-09
21.0 +1.139513E-08 +4.584582E-09
20.0 +1.135323E-08 +8.063809E-09
19.0 +1.018002E-08 +5.381031E-09
18.0 +1.013814E-08 +5.003763E-09
17.0 +1.089232E-08 +4.961842E-09
16.0 +1.005433E-08 +8.273403E-09
15.0 +1.072473E-08 +5.129518E-09
14.0 +3.316947E-07 +4.752251E-09
13.0 +1.143704E-08 +4.961852E-09
12.0 +1.147892E-08 +5.045671E-09
11.0 +1.152083E-08 +4.626503E-09
10.0 +1.047332E-08 +5.045683E-09
9.0 +1.147892E-08 +5.255277E-09
8.0 +1.064093E-08 +5.003768E-09
7.0 +1.114374E-08 +4.626497E-09
6.0 +1.126941E-08 +5.045683E-09
5.0 +1.072474E-08 +5.171430E-09
4.0 +1.118563E-08 +5.171446E-09
3.0 +1.068283E-08 +3.955797E-09
2.0 +1.085043E-08 +4.919924E-09
1.0 +1.093423E-08 +5.129515E-09
0.0 +1.089233E-08 +2.614415E-09
#
#----------------------- FOOTER ------------------------------------
# DEV_1 VDS:  KEITHLEY INSTRUMENTS INC.,MODEL 2400,4033786,C32   Oct  4 2010 14:20:11/A02  /T/K
# DEV_1 VDS: Serial<id=0xb38bc5cc, open=True>(port='/dev/ttyUSB0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=1, xonxoff=0, rtscts=1, dsrdtr=False)
# DEV_2 VGS:  KEITHLEY INSTRUMENTS INC.,MODEL 2400,1322544,C32   Oct  4 2010 14:20:11/A02  /R/J
# DEV_1 VDS: Serial<id=0xb38ae80c, open=True>(port='/dev/ttyUSB5', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=1, xonxoff=0, rtscts=1, dsrdtr=False)
#
# ======= ERROR'S @ VDS
## :STAT:MEAS?   	 16448 
## :SYST:ERR:ALL? 	 0,"No error" 
## *ESR?   	 0 
## *OPC?   	 1 
## :STAT:OPER?   	 1088 
## :STAT:MEAS?   	 0 
## :STAT:QUES?   	 0 
#
# ======= ERROR'S @ VGS
## :STAT:MEAS?   	 64 
## :SYST:ERR:ALL? 	 0,"No error" 
## *ESR?   	 0 
## *OPC?   	 1 
## :STAT:OPER?   	 1088 
## :STAT:MEAS?   	 0 
## :STAT:QUES?   	 0 
#
#
# ----* zajaczkowksi@mpip-mainz.mpg.de *-------------------------------
# ----- End of file 2019-02-04 20:21:28.663045 created by:/home/mar345/ele/ele/bin/K2400.pyc
